mssubclass,lotfrontage,lotarea,street,lotshape,utilities,landslope,overallqual,overallcond,yearbuilt,yearremod/add,masvnrarea,exterqual,extercond,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heatingqc,centralair,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,fireplacequ,garageyrblt,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,saleprice,garagetype_2Types,garagetype_Attchd,garagetype_Basment,garagetype_BuiltIn,garagetype_CarPort,garagetype_Detchd,garagetype_NA,masvnrtype_BrkCmn,masvnrtype_BrkFace,masvnrtype_CBlock,masvnrtype_NA,masvnrtype_None,masvnrtype_Stone,mszoning_A (agr),mszoning_C (all),mszoning_FV,mszoning_I (all),mszoning_RH,mszoning_RL,mszoning_RM,heating_Floor,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,landcontour_Bnk,landcontour_HLS,landcontour_Low,landcontour_Lvl,lotconfig_Corner,lotconfig_CulDSac,lotconfig_FR2,lotconfig_FR3,lotconfig_Inside,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition1_Artery,condition1_Feedr,condition1_Norm,condition1_PosA,condition1_PosN,condition1_RRAe,condition1_RRAn,condition1_RRNe,condition1_RRNn,condition2_Artery,condition2_Feedr,condition2_Norm,condition2_PosA,condition2_PosN,condition2_RRAe,condition2_RRAn,condition2_RRNn,bldgtype_1Fam,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,housestyle_1.5Fin,housestyle_1.5Unf,housestyle_1Story,housestyle_2.5Fin,housestyle_2.5Unf,housestyle_2Story,housestyle_SFoyer,housestyle_SLvl,roofstyle_Flat,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_ClyTile,roofmatl_CompShg,roofmatl_Membran,roofmatl_Metal,roofmatl_Roll,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,exterior1st_AsbShng,exterior1st_AsphShn,exterior1st_BrkComm,exterior1st_BrkFace,exterior1st_CBlock,exterior1st_CemntBd,exterior1st_HdBoard,exterior1st_ImStucc,exterior1st_MetalSd,exterior1st_Plywood,exterior1st_PreCast,exterior1st_Stone,exterior1st_Stucco,exterior1st_VinylSd,exterior1st_Wd Sdng,exterior1st_WdShing,exterior2nd_AsbShng,exterior2nd_AsphShn,exterior2nd_Brk Cmn,exterior2nd_BrkFace,exterior2nd_CBlock,exterior2nd_CmentBd,exterior2nd_HdBoard,exterior2nd_ImStucc,exterior2nd_MetalSd,exterior2nd_Other,exterior2nd_Plywood,exterior2nd_PreCast,exterior2nd_Stone,exterior2nd_Stucco,exterior2nd_VinylSd,exterior2nd_Wd Sdng,exterior2nd_Wd Shng,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,electrical_nan,saletype_COD,saletype_CWD,saletype_Con,saletype_ConLD,saletype_ConLI,saletype_ConLw,saletype_New,saletype_Oth,saletype_VWD,saletype_WD 
30,68.0,9656,2.0,4.0,4.0,3.0,2,2,1923,1970,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,678.0,678.0,3.0,0.0,832,0,0,832,0.0,0.0,1,0,2,1,3.0,5,7.0,1,4.0,1928.0,1.0,2.0,780.0,2.0,2.0,0.0,0,0,0,0,0,0,0,6,2010,12789,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,63.0,7875,2.0,4.0,4.0,3.0,7,5,1995,1996,38.0,3.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1237.0,1237.0,4.0,1.0,1253,0,0,1253,0.0,0.0,2,0,3,1,3.0,6,7.0,1,3.0,1995.0,3.0,2.0,402.0,3.0,3.0,2.0,220,21,0,0,0,0,0,6,2007,176000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,111.0,16259,2.0,4.0,4.0,3.0,9,5,2006,2006,370.0,3.0,3.0,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1249.0,1249.0,5.0,1.0,1249,1347,0,2596,0.0,0.0,3,1,4,1,4.0,9,7.0,0,0.0,2006.0,2.0,3.0,840.0,3.0,3.0,2.0,240,154,0,0,0,0,0,9,2006,342643,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20,69.0552,6173,2.0,3.0,4.0,3.0,5,6,1967,1967,75.0,3.0,3.0,3.0,3.0,1.0,6.0,599.0,1.0,0.0,277.0,876.0,3.0,1.0,902,0,0,902,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1967.0,1.0,1.0,288.0,3.0,3.0,2.0,0,0,0,0,0,0,0,8,2007,125500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,75.0,12890,2.0,3.0,4.0,3.0,6,5,1989,1989,128.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1495.0,1495.0,5.0,1.0,1495,0,0,1495,0.0,0.0,2,0,3,1,3.0,8,7.0,1,3.0,1989.0,1.0,2.0,438.0,3.0,3.0,2.0,252,0,192,0,0,0,0,7,2008,150000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,84.0,10440,2.0,4.0,4.0,3.0,8,5,2007,2007,0.0,5.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1574.0,1574.0,5.0,1.0,1584,0,0,1584,0.0,0.0,2,0,2,1,5.0,6,7.0,1,4.0,2007.0,3.0,2.0,594.0,3.0,3.0,2.0,0,256,0,0,0,0,0,5,2007,261329,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20,63.0,7500,2.0,4.0,4.0,3.0,7,5,2004,2005,120.0,3.0,3.0,4.0,3.0,1.0,6.0,680.0,1.0,0.0,400.0,1080.0,5.0,1.0,1080,0,0,1080,1.0,0.0,1,0,3,1,4.0,6,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,4,2008,141000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,75.0,9532,2.0,4.0,4.0,3.0,4,6,1953,1953,0.0,3.0,3.0,3.0,3.0,1.0,4.0,595.0,3.0,354.0,156.0,1105.0,4.0,1.0,1647,0,0,1647,1.0,0.0,1,0,3,1,3.0,6,6.0,1,2.0,1953.0,3.0,1.0,280.0,3.0,3.0,2.0,225,0,0,0,0,368,0,2,2007,153000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,53.0,3922,2.0,4.0,4.0,3.0,7,5,2006,2007,72.0,4.0,3.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1258.0,1258.0,5.0,1.0,1258,0,0,1258,0.0,0.0,2,0,2,1,4.0,6,7.0,1,4.0,2007.0,3.0,3.0,648.0,3.0,3.0,2.0,144,16,0,0,0,0,0,6,2007,172500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
70,60.0,8730,2.0,4.0,4.0,3.0,6,7,1915,2003,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,698.0,698.0,5.0,1.0,698,698,0,1396,0.0,0.0,1,0,3,1,3.0,7,7.0,0,0.0,2003.0,1.0,1.0,384.0,3.0,3.0,2.0,0,0,0,0,259,0,0,7,2007,153575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,60.0,6060,2.0,4.0,4.0,3.0,5,9,1930,2007,0.0,4.0,3.0,3.0,3.0,1.0,5.0,737.0,1.0,0.0,100.0,837.0,5.0,1.0,1001,0,0,1001,0.0,0.0,1,0,2,1,4.0,5,7.0,0,0.0,1930.0,1.0,1.0,216.0,3.0,1.0,0.0,154,0,42,86,0,0,0,11,2007,124900,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50,60.0,5400,2.0,4.0,4.0,3.0,6,6,1920,1950,0.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,972.0,972.0,5.0,1.0,1044,0,436,1480,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1920.0,1.0,1.0,207.0,2.0,3.0,2.0,0,0,176,0,0,0,0,9,2009,119000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,85.0,10000,2.0,4.0,4.0,3.0,8,5,2006,2006,410.0,4.0,3.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1588.0,1588.0,5.0,1.0,1588,0,0,1588,0.0,0.0,2,0,3,1,4.0,7,7.0,1,4.0,2006.0,2.0,3.0,825.0,3.0,3.0,2.0,144,45,0,0,0,0,0,12,2007,227000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,72.0,10007,2.0,3.0,4.0,3.0,5,7,1959,2006,54.0,4.0,3.0,3.0,3.0,1.0,5.0,806.0,1.0,0.0,247.0,1053.0,5.0,1.0,1053,0,0,1053,1.0,0.0,1,1,3,1,4.0,5,7.0,0,0.0,1959.0,2.0,1.0,312.0,3.0,3.0,2.0,0,0,0,0,0,0,0,8,2008,145500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,52.0,7830,2.0,4.0,4.0,3.0,3,5,1921,1950,0.0,3.0,3.0,2.0,3.0,1.0,2.0,416.0,1.0,0.0,76.0,492.0,3.0,1.0,492,0,0,492,1.0,0.0,1,0,1,1,3.0,3,7.0,0,0.0,1921.0,1.0,1.0,200.0,2.0,3.0,0.0,0,0,78,0,0,0,0,6,2006,61500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,90.0,11727,2.0,4.0,4.0,3.0,7,6,1969,1969,434.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1851.0,1851.0,4.0,1.0,1851,0,0,1851,0.0,0.0,2,0,3,1,3.0,8,7.0,1,3.0,1969.0,3.0,2.0,506.0,3.0,3.0,2.0,0,146,0,0,0,0,0,3,2006,192100,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
190,60.0,10320,2.0,4.0,4.0,3.0,6,7,1915,1965,0.0,3.0,4.0,3.0,3.0,1.0,3.0,276.0,5.0,262.0,160.0,698.0,5.0,1.0,754,649,0,1403,1.0,0.0,1,1,3,1,3.0,7,7.0,0,0.0,1915.0,1.0,1.0,308.0,3.0,3.0,2.0,0,0,288,0,0,0,0,2,2009,116000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,65.0,10482,2.0,4.0,4.0,3.0,6,8,1958,1958,63.0,3.0,4.0,3.0,3.0,3.0,6.0,507.0,1.0,0.0,81.0,588.0,5.0,1.0,1138,0,0,1138,0.0,1.0,1,0,3,1,3.0,6,7.0,0,0.0,1958.0,2.0,1.0,264.0,3.0,3.0,2.0,224,0,0,0,0,0,0,6,2007,145000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,61.0,8800,2.0,3.0,4.0,3.0,5,7,1977,2008,0.0,3.0,3.0,4.0,3.0,2.0,2.0,532.0,3.0,144.0,364.0,1040.0,3.0,1.0,1040,0,0,1040,0.0,0.0,2,0,3,1,4.0,5,7.0,0,0.0,1977.0,1.0,2.0,484.0,3.0,3.0,2.0,0,0,0,0,288,0,0,9,2009,150500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,75.0,10000,2.0,3.0,4.0,3.0,6,5,1993,1994,0.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,763.0,763.0,4.0,1.0,763,892,0,1655,0.0,0.0,2,1,3,1,3.0,7,7.0,1,3.0,1993.0,3.0,2.0,440.0,3.0,3.0,2.0,157,84,0,0,0,0,0,4,2010,175900,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,78.0,10140,2.0,4.0,4.0,3.0,6,6,1974,1974,196.0,3.0,3.0,3.0,3.0,1.0,5.0,888.0,1.0,0.0,228.0,1116.0,5.0,1.0,1116,0,0,1116,1.0,0.0,2,0,3,1,3.0,6,7.0,1,3.0,1974.0,2.0,2.0,528.0,3.0,3.0,2.0,0,0,0,0,0,0,0,4,2009,167900,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,58.0,14054,2.0,3.0,4.0,3.0,7,5,2006,2006,0.0,4.0,3.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,879.0,879.0,5.0,1.0,879,984,0,1863,0.0,0.0,2,1,4,1,4.0,9,7.0,1,4.0,2006.0,3.0,3.0,660.0,3.0,3.0,2.0,100,17,0,0,0,0,0,11,2006,219210,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60,70.0,11218,2.0,4.0,4.0,3.0,6,5,1992,1992,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1055.0,1055.0,5.0,1.0,1055,790,0,1845,0.0,0.0,2,1,3,1,4.0,8,7.0,1,3.0,1992.0,2.0,2.0,462.0,3.0,3.0,2.0,635,104,0,0,0,0,400,5,2010,189000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
